gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00000091679	2.54942182105556	6.975772383044263e-6	0.00466895781243106	0.7556306607310505	0.997464517363955	17	18793413	18836265	42853	+	Vmn2r96	protein_coding	chromosome	vomeronasal 2, receptor 96 [Source:MGI Symbol;Acc:MGI:3644514]	ENSMUST00000177244	Vmn2r96	433070
ENSMUSG00000053965	8060.685955561481	2.2448478354809664e-5	0.003991467265955061	0.7556867939807287	0.997464517363955	3	122522596	122653023	130428	+	Pde5a	protein_coding	chromosome	phosphodiesterase 5A, cGMP-specific [Source:MGI Symbol;Acc:MGI:2651499]	ENSMUST00000066728	Pde5a	242202
ENSMUSG00000107606	1.2700003464987737	7.4623993349337296e-6	0.006004382108815105	0.755699767392584	0.997464517363955	6	46022077	46026014	3938	+	Gm43873	TEC	chromosome	predicted gene, 43873 [Source:MGI Symbol;Acc:MGI:5690265]	ENSMUST00000204505	Gm43873	"NA"
ENSMUSG00000043618	3.516766121344194	-7.324004166423926e-6	0.004444948745565973	0.7557178798722086	0.997464517363955	5	90280088	90280534	447	+	Eif5al3-ps	processed_pseudogene	chromosome	eukaryotic translation initiation factor 5A-like 3, pseudogene [Source:MGI Symbol;Acc:MGI:3643585]	ENSMUST00000135410	Eif5al3-ps	"NA"
ENSMUSG00000028102	559.3779294951081	-4.888778268099043e-5	0.003980521257986036	0.7557213845331233	0.997464517363955	3	96542692	96552682	9991	+	Pex11b	protein_coding	chromosome	peroxisomal biogenesis factor 11 beta [Source:MGI Symbol;Acc:MGI:1338882]	ENSMUST00000118557	Pex11b	18632
ENSMUSG00000004791	81.06447673145676	-1.3462839398283207e-5	0.004027995457178022	0.7557399093440031	0.997464517363955	12	85213409	85224564	11156	-	Pgf	protein_coding	chromosome	placental growth factor [Source:MGI Symbol;Acc:MGI:105095]	ENSMUST00000223220	Pgf	18654
ENSMUSG00000026150	2494.12242101154	5.383341057822539e-5	0.0039796317029222	0.7557657158668486	0.997464517363955	1	82702611	82730115	27505	+	Mff	protein_coding	chromosome	mitochondrial fission factor [Source:MGI Symbol;Acc:MGI:1922984]	ENSMUST00000162003	Mff	75734
ENSMUSG00000036422	0.16354944621140124	2.072153977626467e-5	0.015134815379974069	0.7557744041173375	0.997464517363955	14	80004215	80008752	4538	-	Pcdh8	protein_coding	chromosome	protocadherin 8 [Source:MGI Symbol;Acc:MGI:1306800]	ENSMUST00000039568	Pcdh8	18530
ENSMUSG00000065637	142.31383732204606	-2.9601592767210734e-5	0.003985648773118151	0.7558597705147542	0.997464517363955	8	127671597	127671730	134	-	Gm26397	snoRNA	chromosome	predicted gene, 26397 [Source:MGI Symbol;Acc:MGI:5456174]	ENSMUST00000083703	Gm26397	115487043
ENSMUSG00000114063	0.3424316702495113	1.636031392415034e-5	0.012523197873512582	0.7559012287062957	0.997464517363955	12	71800824	71801159	336	-	Gm47555	processed_pseudogene	chromosome	predicted gene, 47555 [Source:MGI Symbol;Acc:MGI:6096575]	ENSMUST00000221874	Gm47555	"NA"
ENSMUSG00000081632	0.3426459689291156	1.6356031369464417e-5	0.012521600193990245	0.7559277249181839	0.997464517363955	11	85841321	85841799	479	+	Gm11443	processed_pseudogene	chromosome	predicted gene 11443 [Source:MGI Symbol;Acc:MGI:3651160]	ENSMUST00000118790	Gm11443	"NA"
ENSMUSG00000083367	7.6759163426769605	9.933130566160605e-6	0.004106873513270366	0.7560050991942115	0.997464517363955	X	79577351	79578757	1407	-	Gm8806	processed_pseudogene	chromosome	predicted gene 8806 [Source:MGI Symbol;Acc:MGI:3643511]	ENSMUST00000120076	Gm8806	"NA"
ENSMUSG00000002768	1555.7449519329377	-5.247225430047973e-5	0.003979863433634219	0.7560294686827008	0.997464517363955	17	46989719	46994037	4319	+	Mea1	protein_coding	chromosome	male enhanced antigen 1 [Source:MGI Symbol;Acc:MGI:96957]	ENSMUST00000233430	Mea1	17256
ENSMUSG00000031169	124.17450200878167	1.944381950881231e-5	0.0039967112540690896	0.7560439326277589	0.997464517363955	X	8060087	8072764	12678	-	Porcn	protein_coding	chromosome	porcupine O-acyltransferase [Source:MGI Symbol;Acc:MGI:1890212]	ENSMUST00000077595	Porcn	53627
ENSMUSG00000103774	2.8902219371933238	7.457616059481371e-6	0.00439344591858486	0.7561134766575668	0.997464517363955	2	11185823	11186751	929	+	Gm36932	TEC	chromosome	predicted gene, 36932 [Source:MGI Symbol;Acc:MGI:5610160]	ENSMUST00000195226	Gm36932	"NA"
ENSMUSG00000033880	5054.92484726817	2.166138404580124e-5	0.003992521102849129	0.7561279937253687	0.997464517363955	11	118283577	118292918	9342	-	Lgals3bp	protein_coding	chromosome	lectin, galactoside-binding, soluble, 3 binding protein [Source:MGI Symbol;Acc:MGI:99554]	ENSMUST00000043722	Lgals3bp	19039
ENSMUSG00000102439	0.2730003078945745	-2.0687780669181775e-5	0.015131985726627745	0.7561286230810891	0.997464517363955	3	93180830	93200993	20164	+	Flg	protein_coding	chromosome	filaggrin [Source:MGI Symbol;Acc:MGI:95553]	ENSMUST00000180308	Flg	"NA"
ENSMUSG00000076873	0.4937433002310517	-1.114576428507175e-5	0.009072747600363746	0.7561802902549888	0.997464517363955	14	54386119	54386751	633	-	Trdv5	TR_V_gene	chromosome	T cell receptor delta variable 5 [Source:MGI Symbol;Acc:MGI:3704133]	ENSMUST00000103685	Trdv5	"NA"
ENSMUSG00000108195	12.79374700117631	-1.0147881135405123e-5	0.004097553369018128	0.7561830084782319	0.997464517363955	6	87115723	87117834	2112	-	Gm44415	TEC	chromosome	predicted gene, 44415 [Source:MGI Symbol;Acc:MGI:5690807]	ENSMUST00000204151	Gm44415	"NA"
ENSMUSG00000026220	3.163896647989968	-7.786684591358096e-6	0.006359873568964357	0.7562133975636769	0.997464517363955	1	84883619	84912855	29237	-	Slc16a14	protein_coding	chromosome	solute carrier family 16 (monocarboxylic acid transporters), member 14 [Source:MGI Symbol;Acc:MGI:1919031]	ENSMUST00000027422	Slc16a14	71781
ENSMUSG00000005378	867.1179900063281	-3.9317642932480146e-5	0.0039824307092709964	0.7562154137902928	0.997464517363955	5	135081811	135093813	12003	-	Bud23	protein_coding	chromosome	BUD23, rRNA methyltransferase and ribosome maturation factor [Source:MGI Symbol;Acc:MGI:1913388]	ENSMUST00000085984	Bud23	66138
ENSMUSG00000109195	1.111769294367301	7.069123957240904e-6	0.0055270465885207615	0.75622523312608525	0.997464517363955	7	93172267	93176104	3838	+	Gm45038	processed_pseudogene	chromosome	predicted gene 45038 [Source:MGI Symbol;Acc:MGI:5753614]	ENSMUST00000207537	Gm45038	"NA"
ENSMUSG00000045967	13.915632285964705	-9.134047449207846e-6	0.004150523850957129	0.7562470279275297	0.997464517363955	2	21372353	21835358	463006	+	Gpr158	protein_coding	chromosome	G protein-coupled receptor 158 [Source:MGI Symbol;Acc:MGI:2441697]	ENSMUST00000055946	Gpr158	241263
ENSMUSG00000102828	0.8028439968025382	1.4147234493670545e-5	0.011127699830785908	0.7563001326376884	0.997464517363955	18	37956932	37973435	16504	+	Gm38182	lncRNA	chromosome	predicted gene, 38182 [Source:MGI Symbol;Acc:MGI:5611410]	ENSMUST00000192984	Gm38182	"NA"
ENSMUSG00000035212	2665.703366457409	6.215050919819663e-5	0.003978102900363297	0.7564715489785643	0.997464517363955	4	101504915	101516561	11647	+	Leprot	protein_coding	chromosome	leptin receptor overlapping transcript [Source:MGI Symbol;Acc:MGI:2687005]	ENSMUST00000030254	Leprot	230514
ENSMUSG00000080875	64.95020319776488	-1.784182228079558e-5	0.004001030871356161	0.7564870943188545	0.997464517363955	5	9310935	9311388	454	-	Gm7332	processed_pseudogene	chromosome	predicted gene 7332 [Source:MGI Symbol;Acc:MGI:3643344]	ENSMUST00000118351	Gm7332	"NA"
ENSMUSG00000022090	904.3573637413964	2.049221920167903e-5	0.003994431761908733	0.7565065318980769	0.997464517363955	14	70401667	70415130	13464	-	Pdlim2	protein_coding	chromosome	PDZ and LIM domain 2 [Source:MGI Symbol;Acc:MGI:2384850]	ENSMUST00000153735	Pdlim2	213019
ENSMUSG00000114274	0.18638976410302743	2.0650996099706046e-5	0.01512890626099846	0.7565147959881575	0.997464517363955	13	60570570	60582545	11976	-	Gm35333	lncRNA	chromosome	predicted gene, 35333 [Source:MGI Symbol;Acc:MGI:5594492]	ENSMUST00000225539	Gm35333	102638874
ENSMUSG00000093898	0.7873842348400046	-1.0988802969805819e-5	0.008970658250760826	0.7565293348534567	0.997464517363955	14	15879160	15885814	6655	+	Gm33933	protein_coding	chromosome	predicted gene, 33933 [Source:MGI Symbol;Acc:MGI:5593092]	ENSMUST00000171706	Gm33933	102637020
ENSMUSG00000062257	39.16999418262447	6.858025647492664e-6	0.0048303752984267	0.7565297049866454	0.997464517363955	9	27702071	28836706	1134636	+	Opcml	protein_coding	chromosome	opioid binding protein/cell adhesion molecule-like [Source:MGI Symbol;Acc:MGI:97397]	ENSMUST00000073822	Opcml	330908
ENSMUSG00000032889	0.4941042364854001	-1.1130129436464219e-5	0.00907282790369533	0.756530469476091	0.997464517363955	11	28289128	28289814	687	-	Gm6685	processed_pseudogene	chromosome	predicted pseudogene 6685 [Source:MGI Symbol;Acc:MGI:3704119]	ENSMUST00000042595	Gm6685	"NA"
ENSMUSG00000071192	29.78041123957638	1.9573182771660234e-5	0.0039963136374156745	0.7565392967740051	0.997464517363955	17	26096602	26099832	3231	-	Wfikkn1	protein_coding	chromosome	WAP, FS, Ig, KU, and NTR-containing protein 1 [Source:MGI Symbol;Acc:MGI:2670967]	ENSMUST00000176696	Wfikkn1	215001
ENSMUSG00000106073	25.227441316060684	-1.3593105847848776e-5	0.004026104813844774	0.7565424640557745	0.997464517363955	3	116734007	116737979	3973	-	Gm42892	TEC	chromosome	predicted gene 42892 [Source:MGI Symbol;Acc:MGI:5663029]	ENSMUST00000196227	Gm42892	"NA"
ENSMUSG00000033478	1418.4292741917832	-5.679635832797174e-5	0.003979069442640271	0.7565635585568813	0.997464517363955	19	57349112	57378018	28907	+	Fam160b1	protein_coding	chromosome	family with sequence similarity 160, member B1 [Source:MGI Symbol;Acc:MGI:2147545]	ENSMUST00000036407	Fam160b1	226252
ENSMUSG00000078091	5.050501354403141	8.797084421784026e-6	0.004175357948101768	0.7565834185746986	0.997464517363955	2	103896142	103897831	1690	+	Gm10912	TEC	chromosome	predicted gene 10912 [Source:MGI Symbol;Acc:MGI:3809094]	ENSMUST00000238272	Gm10912	"NA"
ENSMUSG00000097547	1.3109608939025852	-7.025073347161864e-6	0.005480971888697245	0.7567057368321239	0.997464517363955	14	7017318	7032140	14823	-	B230110C06Rik	lncRNA	chromosome	RIKEN cDNA B230110C06 gene [Source:MGI Symbol;Acc:MGI:1925231]	ENSMUST00000225651	B230110C06Rik	77981
ENSMUSG00000055480	242.60317003109122	-4.223331364570437e-5	0.003981768236641459	0.7567122797988701	0.997464517363955	13	67402982	67426530	23549	-	Zfp458	protein_coding	chromosome	zinc finger protein 458 [Source:MGI Symbol;Acc:MGI:3040691]	ENSMUST00000045969	Zfp458	238690
ENSMUSG00000087549	0.5136028673575826	-1.099858336439997e-5	0.008985576876103013	0.7567721702418313	0.997464517363955	2	31566376	31578481	12106	-	Gm13427	lncRNA	chromosome	predicted gene 13427 [Source:MGI Symbol;Acc:MGI:3650808]	ENSMUST00000154296	Gm13427	108168742
ENSMUSG00000072660	14.761888122671792	1.331815420466459e-5	0.0040288762828122925	0.7567812122009152	0.997464517363955	6	147339860	147377544	37685	-	Gm6288	lncRNA	chromosome	predicted gene 6288 [Source:MGI Symbol;Acc:MGI:3646376]	ENSMUST00000100778	Gm6288	"NA"
ENSMUSG00000118071	12.120225742393675	1.2377738944742874e-5	0.004041154787973178	0.756812205017472	0.997464517363955	17	31781756	31784666	2911	-	Gm50455	lncRNA	chromosome	predicted gene, 50455 [Source:MGI Symbol;Acc:MGI:6324718]	ENSMUST00000235397	Gm50455	"NA"
ENSMUSG00000021822	1183.6774699384434	-1.6109675195539834e-5	0.004007908570784222	0.7568363555851628	0.997464517363955	14	20886728	20893453	6726	+	Plau	protein_coding	chromosome	plasminogen activator, urokinase [Source:MGI Symbol;Acc:MGI:97611]	ENSMUST00000022368	Plau	18792
ENSMUSG00000053644	924.5279624472118	-4.177676699599499e-5	0.003981859052494834	0.7568451042861649	0.997464517363955	18	56642759	56706023	63265	-	Aldh7a1	protein_coding	chromosome	aldehyde dehydrogenase family 7, member A1 [Source:MGI Symbol;Acc:MGI:108186]	ENSMUST00000066208	Aldh7a1	110695
ENSMUSG00000116580	1.038572031583271	7.233664147855323e-6	0.005777971345908368	0.7568559621287629	0.997464517363955	16	22353778	22354047	270	-	Gm9525	processed_pseudogene	chromosome	predicted gene 9525 [Source:MGI Symbol;Acc:MGI:3779934]	ENSMUST00000231607	Gm9525	"NA"
ENSMUSG00000021741	0.5013240414198484	-1.1067592951903523e-5	0.00903903158040895	0.7568804257777054	0.997464517363955	14	9601878	9602210	333	-	Gm5457	processed_pseudogene	chromosome	predicted pseudogene 5457 [Source:MGI Symbol;Acc:MGI:3646665]	ENSMUST00000022260	Gm5457	"NA"
ENSMUSG00000036948	755.5601191034851	3.9456730380427914e-5	0.003982369180795734	0.7569274423271368	0.997464517363955	5	138257918	138262295	4378	-	Trappc14	protein_coding	chromosome	trafficking protein particle complex 14 [Source:MGI Symbol;Acc:MGI:2385896]	ENSMUST00000048421	Trappc14	231807
ENSMUSG00000116735	5.950137394260912	-6.98012972650662e-6	0.004622191814042407	0.7569705714865421	0.997464517363955	16	81087050	81089844	2795	+	Gm49555	TEC	chromosome	predicted gene, 49555 [Source:MGI Symbol;Acc:MGI:6214938]	ENSMUST00000231935	Gm49555	"NA"
ENSMUSG00000061613	1588.385112967695	-3.864951168628231e-5	0.003982556808352071	0.7570036245774873	0.997464517363955	17	31866055	31877866	11812	-	U2af1	protein_coding	chromosome	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 [Source:MGI Symbol;Acc:MGI:98884]	ENSMUST00000014684	U2af1	108121
ENSMUSG00000035150	9285.492074031807	4.4042621955756004e-5	0.003981389062593097	0.7570067270518542	0.997464517363955	X	93232313	93256468	24156	-	Eif2s3x	protein_coding	chromosome	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked [Source:MGI Symbol;Acc:MGI:1349431]	ENSMUST00000050328	Eif2s3x	26905
ENSMUSG00000004267	248.15301044082443	-9.603188882542673e-6	0.004120492663714397	0.7570146485405833	0.997464517363955	6	124737016	124746636	9621	-	Eno2	protein_coding	chromosome	enolase 2, gamma neuronal [Source:MGI Symbol;Acc:MGI:95394]	ENSMUST00000004378	Eno2	13807
ENSMUSG00000050751	104.00700309421	-1.2684531445032652e-5	0.004036530313988155	0.7570179917176734	0.997464517363955	8	125095788	125166397	70610	-	Pgbd5	protein_coding	chromosome	piggyBac transposable element derived 5 [Source:MGI Symbol;Acc:MGI:2429955]	ENSMUST00000140012	Pgbd5	209966
ENSMUSG00000053390	407.49965779580805	-5.2006333209978506e-5	0.003979906485347485	0.7570254701973765	0.997464517363955	17	33212103	33224431	12329	+	Zfp952	protein_coding	chromosome	zinc finger protein 952 [Source:MGI Symbol;Acc:MGI:2441928]	ENSMUST00000087666	Zfp952	240067
ENSMUSG00000021796	5015.617131177763	-4.1202647566116326e-5	0.003981974342236502	0.7570364694022582	0.997464517363955	14	34132691	34225298	92608	-	Bmpr1a	protein_coding	chromosome	bone morphogenetic protein receptor, type 1A [Source:MGI Symbol;Acc:MGI:1338938]	ENSMUST00000049005	Bmpr1a	12166
ENSMUSG00000046532	199.97113788586765	8.375072810352113e-6	0.004214996196349466	0.7571435370449976	0.997464517363955	X	97192375	97366821	174447	+	Ar	protein_coding	chromosome	androgen receptor [Source:MGI Symbol;Acc:MGI:88064]	ENSMUST00000052837	Ar	11835
ENSMUSG00000021485	212.20649590380629	-2.4310846794158844e-5	0.003989175329305969	0.7571842903806072	0.997464517363955	13	55472981	55477636	4656	-	Mxd3	protein_coding	chromosome	Max dimerization protein 3 [Source:MGI Symbol;Acc:MGI:104987]	ENSMUST00000021941	Mxd3	17121
ENSMUSG00000040441	17.591409685186107	-8.424793751538927e-6	0.004208928771760801	0.7572529278405338	0.997464517363955	10	127007262	127016514	9253	-	Slc26a10	protein_coding	chromosome	solute carrier family 26, member 10 [Source:MGI Symbol;Acc:MGI:2143920]	ENSMUST00000095270	Slc26a10	216441
ENSMUSG00000021893	2690.9317603085547	7.986303035370332e-5	0.0039745036156508895	0.757264817729653	0.997464517363955	14	31058595	31093943	35349	+	Capn7	protein_coding	chromosome	calpain 7 [Source:MGI Symbol;Acc:MGI:1338030]	ENSMUST00000022451	Capn7	12339
ENSMUSG00000044566	62.78592561901424	-2.2051566908749714e-5	0.003991787250252271	0.7572655070465661	0.997464517363955	13	38190028	38221045	31018	-	Cage1	protein_coding	chromosome	cancer antigen 1 [Source:MGI Symbol;Acc:MGI:1918463]	ENSMUST00000110233	Cage1	71213
ENSMUSG00000037818	270.52791123481586	2.0086598356142653e-5	0.003995068185714538	0.7573343218822498	0.997464517363955	3	40801405	40892573	91169	+	Abhd18	protein_coding	chromosome	abhydrolase domain containing 18 [Source:MGI Symbol;Acc:MGI:1915468]	ENSMUST00000159774	Abhd18	269423
ENSMUSG00000025008	197.73513205658648	4.053721278328109e-5	0.003982107763620729	0.7573407604859277	0.997464517363955	19	40584890	40600677	15788	-	Tctn3	protein_coding	chromosome	tectonic family member 3 [Source:MGI Symbol;Acc:MGI:1914840]	ENSMUST00000025981	Tctn3	67590
ENSMUSG00000049285	71.86200763795436	2.0345011882475563e-5	0.003994543842024827	0.7574390223220819	0.997464517363955	5	138192576	138193883	1308	+	Mblac1	protein_coding	chromosome	metallo-beta-lactamase domain containing 1 [Source:MGI Symbol;Acc:MGI:2679717]	ENSMUST00000057773	Mblac1	330216
ENSMUSG00000042548	3249.4748451931923	-5.1741743348316615e-5	0.003979936636411288	0.7574545881289827	0.997464517363955	2	153187749	153245927	58179	+	Asxl1	protein_coding	chromosome	ASXL transcriptional regulator 1 [Source:MGI Symbol;Acc:MGI:2684063]	ENSMUST00000109790	Asxl1	228790
ENSMUSG00000029446	284.4731179333551	-3.484253141457173e-5	0.003983554952160653	0.757523777943081	0.997464517363955	5	129842622	129864513	21892	-	Psph	protein_coding	chromosome	phosphoserine phosphatase [Source:MGI Symbol;Acc:MGI:97788]	ENSMUST00000031399	Psph	100678
ENSMUSG00000029623	2189.3061818441206	4.160109843646474e-5	0.003981863875091587	0.7576719719080415	0.997464517363955	5	145065579	145077048	11470	-	Pdap1	protein_coding	chromosome	PDGFA associated protein 1 [Source:MGI Symbol;Acc:MGI:2448536]	ENSMUST00000031627	Pdap1	231887
ENSMUSG00000081809	5.96623878670807	9.09202667765347e-6	0.00414924803874725	0.7576978869254637	0.997464517363955	16	3745470	3746035	566	+	Gm15539	processed_pseudogene	chromosome	predicted gene 15539 [Source:MGI Symbol;Acc:MGI:3782987]	ENSMUST00000118452	Gm15539	"NA"
ENSMUSG00000063887	41.76679867107563	-7.397576381065213e-6	0.004395588151913663	0.7577031002706134	0.997464517363955	3	25480379	26386609	906231	-	Nlgn1	protein_coding	chromosome	neuroligin 1 [Source:MGI Symbol;Acc:MGI:2179435]	ENSMUST00000193603	Nlgn1	192167
ENSMUSG00000115760	0.47117073140429344	-1.1186166506224757e-5	0.009151798847145814	0.7577164090002066	0.997464517363955	14	31876705	31878028	1324	-	Gm18909	processed_pseudogene	chromosome	predicted gene, 18909 [Source:MGI Symbol;Acc:MGI:5011094]	ENSMUST00000227860	Gm18909	"NA"
ENSMUSG00000025420	13.333930711692268	-1.3933923771930317e-5	0.004022099875909731	0.7577489074776586	0.997464517363955	18	77064844	77135004	70161	-	Katnal2	protein_coding	chromosome	katanin p60 subunit A-like 2 [Source:MGI Symbol;Acc:MGI:1924234]	ENSMUST00000126153	Katnal2	71206
ENSMUSG00000022750	1060.624261088871	-3.448026714919041e-5	0.003983654452092025	0.7577558280271961	0.997464517363955	16	17577482	17611246	33765	+	Klhl22	protein_coding	chromosome	kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995]	ENSMUST00000120488	Klhl22	224023
ENSMUSG00000031145	269.9446407266375	-3.897295067559718e-5	0.003982446543428856	0.7578028343340337	0.997464517363955	X	7523499	7534425	10927	+	Prickle3	protein_coding	chromosome	prickle planar cell polarity protein 3 [Source:MGI Symbol;Acc:MGI:1859635]	ENSMUST00000033485	Prickle3	54630
ENSMUSG00000108283	2.041633753978457	-6.833538421629603e-6	0.005150250539403235	0.7578042698079612	0.997464517363955	6	54670631	54671042	412	+	Gm44008	TEC	chromosome	predicted gene, 44008 [Source:MGI Symbol;Acc:MGI:5690400]	ENSMUST00000204345	Gm44008	"NA"
ENSMUSG00000031984	1103.3707070435269	-5.4892974021420006e-5	0.003979356911344716	0.7578047583305015	0.997464517363955	8	125563684	125589859	26176	-	2810004N23Rik	protein_coding	chromosome	RIKEN cDNA 2810004N23 gene [Source:MGI Symbol;Acc:MGI:1913773]	ENSMUST00000034465	2810004N23Rik	66523
ENSMUSG00000009214	0.3406101408456997	1.6247209568595654e-5	0.01252971643069736	0.757806488728441	0.997464517363955	2	26951648	26962191	10544	-	Mymk	protein_coding	chromosome	myomaker, myoblast fusion factor [Source:MGI Symbol;Acc:MGI:1913389]	ENSMUST00000009358	Mymk	66139
ENSMUSG00000097887	6.017780340763785	-8.61731537398261e-6	0.0041868478454777334	0.7578786269730368	0.997464517363955	11	50127780	50179666	51887	+	Gm26542	lncRNA	chromosome	predicted gene, 26542 [Source:MGI Symbol;Acc:MGI:5477036]	ENSMUST00000180443	Gm26542	"NA"
ENSMUSG00000083483	1.5672731474805472	-6.80314780698444e-6	0.005026836288313874	0.757915934249386	0.997464517363955	2	130226803	130227249	447	-	Gm14044	processed_pseudogene	chromosome	predicted gene 14044 [Source:MGI Symbol;Acc:MGI:3650452]	ENSMUST00000117531	Gm14044	"NA"
ENSMUSG00000020149	7466.82691307549	4.00928493684549e-5	0.003982182547665945	0.7579482246171224	0.997464517363955	11	20151432	20176856	25425	+	Rab1a	protein_coding	chromosome	RAB1A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97842]	ENSMUST00000163483	Rab1a	19324
ENSMUSG00000011463	13.372725705833691	9.88076937091726e-6	0.004105270904174526	0.7579569892046188	0.997464517363955	3	20302428	20329897	27470	-	Cpb1	protein_coding	chromosome	carboxypeptidase B1 (tissue) [Source:MGI Symbol;Acc:MGI:1923953]	ENSMUST00000011607	Cpb1	76703
ENSMUSG00000031075	8236.211608154088	3.076776480956463e-5	0.003984978904206847	0.7580512677582353	0.997464517363955	7	144142286	144305711	163426	-	Ano1	protein_coding	chromosome	anoctamin 1, calcium activated chloride channel [Source:MGI Symbol;Acc:MGI:2142149]	ENSMUST00000238848	Ano1	101772
ENSMUSG00000082629	0.34015873754475173	1.6227660656695805e-5	0.012531233676566386	0.7581450121474229	0.997464517363955	X	72341199	72343601	2403	+	Pwwp4-ps	processed_pseudogene	chromosome	PWWP domain containing 4, pseudogene [Source:MGI Symbol;Acc:MGI:3645127]	ENSMUST00000122305	Pwwp4-ps	"NA"
ENSMUSG00000051615	1703.2131868944357	-3.672386560953547e-5	0.003982994439875202	0.7581500854115957	0.997464517363955	14	120715856	120744606	28751	+	Rap2a	protein_coding	chromosome	RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855]	ENSMUST00000062117	Rap2a	76108
ENSMUSG00000024136	82.08898277436248	-1.7874982821004545e-5	0.0040004756546759895	0.7581745512297962	0.997464517363955	17	24659055	24662079	3025	-	Dnase1l2	protein_coding	chromosome	deoxyribonuclease 1-like 2 [Source:MGI Symbol;Acc:MGI:1913955]	ENSMUST00000088506	Dnase1l2	66705
ENSMUSG00000087385	67.2883447731868	-1.7925618380553583e-5	0.004000297341986742	0.7582469677934347	0.997464517363955	4	119387505	119396726	9222	-	Frg2f1	protein_coding	chromosome	FSHD region gene 2 family member 1 [Source:MGI Symbol;Acc:MGI:3035485]	ENSMUST00000079611	Frg2f1	433752
ENSMUSG00000101365	61.43491501114456	1.6844484055394983e-5	0.004004130553102338	0.7582825244120911	0.997464517363955	9	96929497	96949360	19864	-	Gm19325	lncRNA	chromosome	predicted gene, 19325 [Source:MGI Symbol;Acc:MGI:5011510]	ENSMUST00000186238	Gm19325	"NA"
ENSMUSG00000113795	2.0076061637395184	6.859536460828368e-6	0.004714142500105028	0.7582876664472753	0.997464517363955	12	116814098	116816722	2625	-	Gm48119	processed_pseudogene	chromosome	predicted gene, 48119 [Source:MGI Symbol;Acc:MGI:6097475]	ENSMUST00000220994	Gm48119	"NA"
ENSMUSG00000043154	1053.6865204680387	2.2305768455921316e-5	0.003991299045968233	0.7583028594793206	0.997464517363955	9	100982283	101128994	146712	-	Ppp2r3a	protein_coding	chromosome	protein phosphatase 2, regulatory subunit B'', alpha [Source:MGI Symbol;Acc:MGI:2442104]	ENSMUST00000075941	Ppp2r3a	235542
ENSMUSG00000074738	117.38026489941075	3.347182598380978e-5	0.003983949402032846	0.7583281820058518	0.997464517363955	4	155778799	155780938	2140	+	Fndc10	protein_coding	chromosome	fibronectin type III domain containing 10 [Source:MGI Symbol;Acc:MGI:2444790]	ENSMUST00000099265	Fndc10	230991
ENSMUSG00000079038	130.55251204825967	2.2355863047345357e-5	0.003991217531776279	0.7584208017827629	0.997464517363955	8	69723732	69766859	43128	+	D130040H23Rik	protein_coding	chromosome	RIKEN cDNA D130040H23 gene [Source:MGI Symbol;Acc:MGI:2444324]	ENSMUST00000078257	D130040H23Rik	211135
ENSMUSG00000037242	7778.060905876431	2.99941989029883e-5	0.00398529347437836	0.758483240193765	0.997464517363955	4	134941280	135000125	58846	-	Clic4	protein_coding	chromosome	chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]	ENSMUST00000037099	Clic4	29876
ENSMUSG00000023873	58.075781758343005	-1.9304746895938404e-5	0.003996520118006889	0.758517152925349	0.997464517363955	17	9207165	9230781	23617	+	1700010I14Rik	protein_coding	chromosome	RIKEN cDNA 1700010I14 gene [Source:MGI Symbol;Acc:MGI:1914181]	ENSMUST00000024650	1700010I14Rik	66931
ENSMUSG00000102441	1.7363469365412794	-6.78208273457344e-6	0.004915463800319188	0.7585280538107206	0.997464517363955	9	103475775	103477363	1589	-	Gm38032	TEC	chromosome	predicted gene, 38032 [Source:MGI Symbol;Acc:MGI:5611260]	ENSMUST00000195052	Gm38032	"NA"
ENSMUSG00000116832	19.923852030734714	1.4984891809571726e-5	0.004013607003094565	0.7585575371714519	0.997464517363955	16	73985719	73989387	3669	-	Gm49658	TEC	chromosome	predicted gene, 49658 [Source:MGI Symbol;Acc:MGI:6215094]	ENSMUST00000232537	Gm49658	"NA"
ENSMUSG00000030598	30.58439917726468	-1.6514309866293792e-5	0.004005422917912999	0.7585640392058204	0.997464517363955	7	28416229	28437569	21341	+	Fbxo17	protein_coding	chromosome	F-box protein 17 [Source:MGI Symbol;Acc:MGI:1354707]	ENSMUST00000032818	Fbxo17	50760
ENSMUSG00000031605	1545.9366871942339	-5.490598287746919e-5	0.00397931843373366	0.7586486766327718	0.997464517363955	8	65192709	65302669	109961	-	Klhl2	protein_coding	chromosome	kelch-like 2, Mayven [Source:MGI Symbol;Acc:MGI:1924363]	ENSMUST00000210166	Klhl2	77113
