gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00000109233	0.37021023098950034	-0.0019263083572909152	0.13899093708239768	0.782285631125059	NA	7	119320034	119334983	14950	-	Gm44866	lncRNA	chromosome	predicted gene 44866 [Source:MGI Symbol;Acc:MGI:5753442]	ENSMUST00000208774	Gm44866	"NA"
ENSMUSG00000052125	49.0997543949876	0.0077605832115435775	0.11024581786246879	0.7823149569948468	0.9307834609852365	12	33161710	33197596	35887	-	F730043M19Rik	lncRNA	chromosome	RIKEN cDNA F730043M19 gene [Source:MGI Symbol;Acc:MGI:2443237]	ENSMUST00000148740	F730043M19Rik	320046
ENSMUSG00000038489	903.1196416248312	-0.014375892910774625	0.07888846257712515	0.7823300122302634	0.9307834609852365	7	141051773	141055045	3273	-	Polr2l	protein_coding	chromosome	polymerase (RNA) II (DNA directed) polypeptide L [Source:MGI Symbol;Acc:MGI:1913741]	ENSMUST00000043870	Polr2l	66491
ENSMUSG00000114479	0.7844704603664912	-0.002395471043194457	0.13610697182833933	0.7823412089878432	NA	13	81127589	81131992	4404	+	Gm49375	lncRNA	chromosome	predicted gene, 49375 [Source:MGI Symbol;Acc:MGI:6121594]	ENSMUST00000223992	Gm49375	"NA"
ENSMUSG00000106746	1.0496290499750727	-0.0028380817070568554	0.13377616459775685	0.782415797143598	NA	5	81974663	81975670	1008	+	2900064F13Rik	TEC	chromosome	RIKEN cDNA 2900064F13 gene [Source:MGI Symbol;Acc:MGI:1920293]	ENSMUST00000202166	2900064F13Rik	"NA"
ENSMUSG00000003161	7929.216945993087	0.01432308465556899	0.07107836832123228	0.7824275228568964	0.930840986761456	5	8096078	8119379	23302	+	Sri	protein_coding	chromosome	sorcin [Source:MGI Symbol;Acc:MGI:98419]	ENSMUST00000148633	Sri	109552
ENSMUSG00000118670	1.9110384943001246	0.004412812319751934	0.12512603513787507	0.782467470748965	NA	15	91722531	91832447	109917	+	Muc19	protein_coding	chromosome	mucin 19 [Source:MGI Symbol;Acc:MGI:2676278]	ENSMUST00000239545	Muc19	"NA"
ENSMUSG00000107942	1.1745377634125282	-0.0028216266833373423	0.133853633004208	0.7825247339558897	NA	6	14006006	14006354	349	+	Gm44411	processed_pseudogene	chromosome	predicted gene, 44411 [Source:MGI Symbol;Acc:MGI:5690803]	ENSMUST00000204172	Gm44411	"NA"
ENSMUSG00000106631	7.572608491419976	-0.006246236596523019	0.11580399243311155	0.7825313201988787	NA	5	107655487	107728462	72976	+	Gm42669	protein_coding	chromosome	predicted gene 42669 [Source:MGI Symbol;Acc:MGI:5662806]	ENSMUST00000143074	Gm42669	"NA"
ENSMUSG00000024600	9.692587310622526	-0.006373381360468755	0.11525938054800783	0.7825986682823467	0.9309022206876757	18	58689329	58745845	56517	+	Slc27a6	protein_coding	chromosome	solute carrier family 27 (fatty acid transporter), member 6 [Source:MGI Symbol;Acc:MGI:3036230]	ENSMUST00000025500	Slc27a6	225579
ENSMUSG00000030522	1186.490437327647	0.014402524035556254	0.07565265955670007	0.7826076179769943	0.9309022206876757	7	63937401	63990554	53154	+	Mtmr10	protein_coding	chromosome	myotubularin related protein 10 [Source:MGI Symbol;Acc:MGI:2142292]	ENSMUST00000032736	Mtmr10	233315
ENSMUSG00000050079	1960.9727732172814	0.01251019243210324	0.05304006297522704	0.7826484478110737	0.9309022206876757	8	95328565	95386903	58339	+	Rspry1	protein_coding	chromosome	ring finger and SPRY domain containing 1 [Source:MGI Symbol;Acc:MGI:1914860]	ENSMUST00000060389	Rspry1	67610
ENSMUSG00000048222	1393.9817122129493	0.014015420641273493	0.08460378546910437	0.7827326588715562	0.9309022206876757	2	121290716	121304548	13833	-	Mfap1b	protein_coding	chromosome	microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697]	ENSMUST00000056732	Mfap1b	100034361
ENSMUSG00000020447	3.873248347226669	-0.004899299011877375	0.12236988981225881	0.782786763342899	NA	11	6161013	6180143	19131	-	Npc1l1	protein_coding	chromosome	NPC1 like intracellular cholesterol transporter 1 [Source:MGI Symbol;Acc:MGI:2685089]	ENSMUST00000004505	Npc1l1	237636
ENSMUSG00000049550	3318.99192959791	0.014372728512195985	0.07770170000839761	0.7827879496687339	0.9309022206876757	5	123715858	123822681	106824	-	Clip1	protein_coding	chromosome	CAP-GLY domain containing linker protein 1 [Source:MGI Symbol;Acc:MGI:1928401]	ENSMUST00000031382	Clip1	56430
ENSMUSG00000074001	1.046105903736414	0.0033892890080918997	0.13082453750620368	0.7828195949436532	NA	9	121606673	121612884	6212	+	Klhl40	protein_coding	chromosome	kelch-like 40 [Source:MGI Symbol;Acc:MGI:1919580]	ENSMUST00000098272	Klhl40	72330
ENSMUSG00000112907	5.097530266655547	-0.005729187010969932	0.11809973001862475	0.7828271530312763	NA	10	79248796	79253739	4944	-	Gm47015	lncRNA	chromosome	predicted gene, 47015 [Source:MGI Symbol;Acc:MGI:6095697]	ENSMUST00000217947	Gm47015	"NA"
ENSMUSG00000099779	3.2814020436940408	-0.005415096230815468	0.11964288840191303	0.7828308662551983	NA	9	84855106	84858568	3463	-	Gm8228	processed_pseudogene	chromosome	predicted gene 8228 [Source:MGI Symbol;Acc:MGI:3646986]	ENSMUST00000189949	Gm8228	"NA"
ENSMUSG00000062554	43.31423279400256	0.007175835059141799	0.11215595621868543	0.782836251102875	0.9309022206876757	4	34354043	34354423	381	+	Gm12751	processed_pseudogene	chromosome	predicted gene 12751 [Source:MGI Symbol;Acc:MGI:3651049]	ENSMUST00000122336	Gm12751	"NA"
ENSMUSG00000005899	1049.8110694594475	-0.014384191248959684	0.07498439212566364	0.782841980141891	0.9309022206876757	16	17437218	17462692	25475	+	Smpd4	protein_coding	chromosome	sphingomyelin phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:1924876]	ENSMUST00000006053	Smpd4	77626
ENSMUSG00000105553	47.800245530685316	-0.011028561006936895	0.10020714283349973	0.782872297978904	0.9309022206876757	3	126539782	126541613	1832	+	Gm42514	TEC	chromosome	predicted gene 42514 [Source:MGI Symbol;Acc:MGI:5662651]	ENSMUST00000196636	Gm42514	"NA"
ENSMUSG00000085871	1.302283183176816	0.0038242930771677786	0.12839745616420084	0.7830183655735563	NA	4	100380444	100384998	4555	-	Ube2uos	lncRNA	chromosome	ubiquitin-conjugating enzyme E2U (putative), opposite strand [Source:MGI Symbol;Acc:MGI:3651101]	ENSMUST00000142634	Ube2uos	"NA"
ENSMUSG00000083692	3.950355837595598	0.00555675590814685	0.11889185212142538	0.7831494898141241	NA	16	50485371	50486709	1339	-	Gm9575	processed_pseudogene	chromosome	predicted gene 9575 [Source:MGI Symbol;Acc:MGI:3779984]	ENSMUST00000122140	Gm9575	"NA"
ENSMUSG00000057132	38.396146294314235	-0.009473899585136872	0.1049626306518368	0.7831810844508871	0.9311164229458893	14	52348161	52401003	52843	+	Rpgrip1	protein_coding	chromosome	retinitis pigmentosa GTPase regulator interacting protein 1 [Source:MGI Symbol;Acc:MGI:1932134]	ENSMUST00000111603	Rpgrip1	77945
ENSMUSG00000106339	24.739780753619907	0.00922074648589093	0.10569899236755442	0.7832456128018035	0.9311164229458893	5	16777949	16778941	993	+	Gm43489	TEC	chromosome	predicted gene 43489 [Source:MGI Symbol;Acc:MGI:5663626]	ENSMUST00000196810	Gm43489	"NA"
ENSMUSG00000027199	271.7960128561768	-0.011795409009080372	0.09739372832610887	0.7832829593083296	0.9311164229458893	2	122424948	122441784	16837	-	Gatm	protein_coding	chromosome	glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:MGI Symbol;Acc:MGI:1914342]	ENSMUST00000028624	Gatm	67092
ENSMUSG00000035949	1715.7385219157234	-0.012610224755753583	0.05398281686689024	0.7833410465739817	0.9311164229458893	2	34694526	34716323	21798	-	Fbxw2	protein_coding	chromosome	F-box and WD-40 domain protein 2 [Source:MGI Symbol;Acc:MGI:1353435]	ENSMUST00000028220	Fbxw2	30050
ENSMUSG00000104400	22.79330581742015	-0.009370057841303242	0.10524381126953787	0.7833652675436027	0.9311164229458893	1	86762717	86765500	2784	+	Gm38010	TEC	chromosome	predicted gene, 38010 [Source:MGI Symbol;Acc:MGI:5611238]	ENSMUST00000192592	Gm38010	"NA"
ENSMUSG00000031537	2742.4730321750526	0.014302240389450792	0.0723886241295924	0.7833824401297	0.9311164229458893	8	23149228	23196605	47378	-	Ikbkb	protein_coding	chromosome	inhibitor of kappaB kinase beta [Source:MGI Symbol;Acc:MGI:1338071]	ENSMUST00000033939	Ikbkb	16150
ENSMUSG00000031750	277.3932037865952	0.011620679837824622	0.09802060443189965	0.7834382414813392	0.9311164229458893	8	111468461	111532556	64096	-	Il34	protein_coding	chromosome	interleukin 34 [Source:MGI Symbol;Acc:MGI:1923777]	ENSMUST00000076846	Il34	76527
ENSMUSG00000049305	1140.4357042202964	-0.014097677170519237	0.06796489750837766	0.7834458331330291	0.9311164229458893	9	108337726	108343137	5412	+	Ccdc71	protein_coding	chromosome	coiled-coil domain containing 71 [Source:MGI Symbol;Acc:MGI:1919704]	ENSMUST00000061209	Ccdc71	72454
ENSMUSG00000081729	1.482096599921876	-0.003847146853677897	0.12820892296197828	0.7835687129426034	NA	X	59620552	59622484	1933	-	Hspa9-ps1	processed_pseudogene	chromosome	heat shock protein 9, pseudogene 1 [Source:MGI Symbol;Acc:MGI:96246]	ENSMUST00000119602	Hspa9-ps1	"NA"
ENSMUSG00000090602	1.121573333220342	-0.0034658856823304735	0.13033043262039604	0.7836259617032584	NA	9	16941341	16942192	852	+	Gm5611	processed_pseudogene	chromosome	predicted gene 5611 [Source:MGI Symbol;Acc:MGI:3647121]	ENSMUST00000164523	Gm5611	"NA"
ENSMUSG00000100247	0.6521062062813893	-0.0023906187340273677	0.13604772617143768	0.7836469225228024	NA	1	106327908	106329717	1810	-	A530053M12Rik	lncRNA	chromosome	RIKEN cDNA A530053M12 gene [Source:MGI Symbol;Acc:MGI:3045369]	ENSMUST00000187918	A530053M12Rik	"NA"
ENSMUSG00000025034	1408.1799245264422	0.013338364719687676	0.08973187997355861	0.7837234258019803	0.9313878784635974	19	46490141	46505287	15147	+	Trim8	protein_coding	chromosome	tripartite motif-containing 8 [Source:MGI Symbol;Acc:MGI:1933302]	ENSMUST00000026008	Trim8	"NA"
ENSMUSG00000086006	0.9092412933171274	0.0033206127859030667	0.13110443287650878	0.7838345046717052	NA	2	11344299	11348922	4624	+	Gm13293	lncRNA	chromosome	predicted gene 13293 [Source:MGI Symbol;Acc:MGI:3649469]	ENSMUST00000131188	Gm13293	100503147
ENSMUSG00000102047	8.218586430099789	-0.0052464061961414185	0.12036929241601128	0.7838602794254013	NA	18	75421726	75430400	8675	-	2010010A06Rik	transcribed_processed_pseudogene	chromosome	RIKEN cDNA 2010010A06 gene [Source:MGI Symbol;Acc:MGI:1913686]	ENSMUST00000186356	2010010A06Rik	100503117
ENSMUSG00000032119	992.3197370323751	0.014309375490928535	0.07517234218851639	0.7839576974009083	0.931607819774457	9	44203737	44216968	13232	-	Hinfp	protein_coding	chromosome	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	ENSMUST00000216508	Hinfp	102423
ENSMUSG00000115422	0.2012954088585551	-0.0017087175501576178	0.14071073215061458	0.7840369964950578	NA	14	79940360	79951904	11545	+	4930452G13Rik	lncRNA	chromosome	RIKEN cDNA 4930452G13 gene [Source:MGI Symbol;Acc:MGI:1921239]	ENSMUST00000227328	4930452G13Rik	73989
ENSMUSG00000085397	5.125447602647028	-0.00558260324346636	0.11861126936994536	0.7842771097910249	NA	2	32736198	32738180	1983	+	Gm13524	lncRNA	chromosome	predicted gene 13524 [Source:MGI Symbol;Acc:MGI:3651427]	ENSMUST00000125869	Gm13524	"NA"
ENSMUSG00000036273	1527.0017452984134	-0.012525416631833106	0.09401069289425101	0.7844039507412464	0.9320432292045578	15	91557378	91700323	142946	+	Lrrk2	protein_coding	chromosome	leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]	ENSMUST00000060642	Lrrk2	66725
ENSMUSG00000073737	0.48489072807444605	-0.002321211967259313	0.13637902289503387	0.7844236921402684	NA	1	15339026	15340021	996	-	Gm10566	processed_pseudogene	chromosome	predicted gene 10566 [Source:MGI Symbol;Acc:MGI:3642220]	ENSMUST00000086739	Gm10566	"NA"
ENSMUSG00000113391	1.1719136152127363	0.0029143974079258923	0.1332183325298972	0.7845053990930946	NA	13	8847338	8848438	1101	-	Gm48327	TEC	chromosome	predicted gene, 48327 [Source:MGI Symbol;Acc:MGI:6097782]	ENSMUST00000221553	Gm48327	"NA"
ENSMUSG00000093673	1.8804167459053234	-0.004395919210844289	0.12496266484203558	0.7845397662778165	NA	11	98176208	98178270	2063	+	Gm20644	lncRNA	chromosome	predicted gene 20644 [Source:MGI Symbol;Acc:MGI:5313091]	ENSMUST00000176721	Gm20644	"NA"
ENSMUSG00000049971	319.2050033192613	-0.010394276713678346	0.10197716945030309	0.7845589187280363	0.9320432292045578	5	127709326	127786438	77113	+	Glt1d1	protein_coding	chromosome	glycosyltransferase 1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442755]	ENSMUST00000118139	Glt1d1	319804
ENSMUSG00000117427	0.3901384264979857	0.0019294046518247196	0.13880649038480905	0.7845614308748001	NA	17	29651809	29685241	33433	+	Gm36199	lncRNA	chromosome	predicted gene, 36199 [Source:MGI Symbol;Acc:MGI:5595358]	ENSMUST00000234307	Gm36199	"NA"
ENSMUSG00000053862	119.32057673006288	0.00819500603215308	0.1086001086233874	0.7845615981296092	0.9320432292045578	9	65319996	65330237	10242	-	Slc51b	protein_coding	chromosome	solute carrier family 51, beta subunit [Source:MGI Symbol;Acc:MGI:3582052]	ENSMUST00000065894	Slc51b	330962
ENSMUSG00000057667	509.8221923999895	0.014153580876561935	0.07046236062944296	0.7845660400155012	0.9320432292045578	7	19238411	19242292	3882	-	Bloc1s3	protein_coding	chromosome	biogenesis of lysosomal organelles complex-1, subunit 3 [Source:MGI Symbol;Acc:MGI:2678952]	ENSMUST00000077408	Bloc1s3	232946
ENSMUSG00000103182	3.4383539300556683	-0.005192076416691836	0.12055536965561515	0.7845816460042907	NA	1	39120333	39122419	2087	-	Gm37091	TEC	chromosome	predicted gene, 37091 [Source:MGI Symbol;Acc:MGI:5610319]	ENSMUST00000195455	Gm37091	"NA"
ENSMUSG00000018042	3650.1081016300604	0.014266744371583276	0.07585071317586589	0.7846032043100208	0.9320432292045578	15	83037695	83056793	19099	-	Cyb5r3	protein_coding	chromosome	cytochrome b5 reductase 3 [Source:MGI Symbol;Acc:MGI:94893]	ENSMUST00000162178	Cyb5r3	109754
ENSMUSG00000029477	0.35337132669467103	-0.0018870797838867618	0.1391176273666379	0.7846057735139418	NA	5	123173832	123185079	11248	-	Morn3	protein_coding	chromosome	MORN repeat containing 3 [Source:MGI Symbol;Acc:MGI:1922140]	ENSMUST00000031437	Morn3	74890
ENSMUSG00000020381	78.51999898846731	-0.012841936158937499	0.09233980157435653	0.7846355344213809	0.9320432292045578	11	50065271	50090942	25672	+	Mrnip	protein_coding	chromosome	MRN complex interacting protein [Source:MGI Symbol;Acc:MGI:1915317]	ENSMUST00000020647	Mrnip	68067
ENSMUSG00000001211	1874.5451213152403	-0.013613561595334861	0.06286692833441085	0.7846686620939983	0.9320432292045578	10	78105012	78188323	83312	-	Agpat3	protein_coding	chromosome	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]	ENSMUST00000001240	Agpat3	28169
ENSMUSG00000025480	2.7878074965489086	-0.0035774474952437437	0.12960933248368317	0.7846734448684329	NA	7	140357142	140367765	10624	-	Syce1	protein_coding	chromosome	synaptonemal complex central element protein 1 [Source:MGI Symbol;Acc:MGI:1921325]	ENSMUST00000026553	Syce1	74075
ENSMUSG00000083935	1.502951612782263	-0.0038849196943256787	0.1278691041261332	0.7847055574350865	NA	11	64927878	64928367	490	-	Gm12294	processed_pseudogene	chromosome	predicted gene 12294 [Source:MGI Symbol;Acc:MGI:3649526]	ENSMUST00000119723	Gm12294	"NA"
ENSMUSG00000038172	2551.4297162465105	-0.014208727030398764	0.07903274800478134	0.7847312827887194	0.932057633248011	4	83138537	83242492	103956	-	Ttc39b	protein_coding	chromosome	tetratricopeptide repeat domain 39B [Source:MGI Symbol;Acc:MGI:1917113]	ENSMUST00000102823	Ttc39b	69863
ENSMUSG00000048655	3.537837131995816	0.005245456145445351	0.12025164648822745	0.7847580851679666	NA	3	55044760	55080356	35597	+	Ccdc169	protein_coding	chromosome	coiled-coil domain containing 169 [Source:MGI Symbol;Acc:MGI:2444356]	ENSMUST00000061099	Ccdc169	320604
ENSMUSG00000026414	185.85836226373698	0.009011397658922667	0.10611635664427958	0.7847792366978104	0.932057633248011	1	135764092	135779998	15907	+	Tnnt2	protein_coding	chromosome	troponin T2, cardiac [Source:MGI Symbol;Acc:MGI:104597]	ENSMUST00000188028	Tnnt2	21956
ENSMUSG00000090137	16995.996487172677	-0.014192220649948127	0.0792841082806347	0.7848579877665713	0.93209269934521	8	70960913	70963451	2539	-	Uba52	protein_coding	chromosome	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:MGI Symbol;Acc:MGI:98887]	ENSMUST00000125184	Uba52	22186
ENSMUSG00000111202	1.3780194654358469	0.004060063816308135	0.12683722482946458	0.7849628432502513	NA	10	50301140	50301426	287	-	Gm48275	lncRNA	chromosome	predicted gene, 48275 [Source:MGI Symbol;Acc:MGI:6097702]	ENSMUST00000213811	Gm48275	"NA"
ENSMUSG00000023176	32.70405670303424	-0.005414654284634641	0.11934631210473648	0.7850197165784533	0.9321826126008087	16	30075196	30086317	11122	-	Cpn2	protein_coding	chromosome	carboxypeptidase N, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1919006]	ENSMUST00000064856	Cpn2	71756
ENSMUSG00000085513	0.4607947135900416	-0.0022970558876402383	0.13647094091478293	0.7850837508759567	NA	2	177233474	177234350	877	-	Gm16363	unprocessed_pseudogene	chromosome	predicted gene 16363 [Source:MGI Symbol;Acc:MGI:3840139]	ENSMUST00000132460	Gm16363	"NA"
ENSMUSG00000027247	4751.954168955454	0.013331355691409462	0.060393147917505885	0.7850846648460224	0.9321826126008087	2	91480205	91502671	22467	+	Arhgap1	protein_coding	chromosome	Rho GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2445003]	ENSMUST00000111331	Arhgap1	228359
ENSMUSG00000078193	973.2813327093698	0.012579888785464618	0.09353887098289908	0.7851147607849038	0.9321826126008087	1	156193610	156194054	445	+	Gm2000	protein_coding	chromosome	predicted gene 2000 [Source:MGI Symbol;Acc:MGI:3780170]	ENSMUST00000102782	Gm2000	"NA"
ENSMUSG00000090622	38.96399146482308	0.010379700098434719	0.10193250784911839	0.7851306208480432	0.9321826126008087	10	69045592	69048928	3337	-	A930033H14Rik	protein_coding	chromosome	RIKEN cDNA A930033H14 gene [Source:MGI Symbol;Acc:MGI:2444562]	ENSMUST00000170048	A930033H14Rik	320700
ENSMUSG00000034175	272.64100859856904	0.014090638780591002	0.08116605820878987	0.7851937072976308	0.9321990624917323	11	5048926	5056093	7168	+	Rhbdd3	protein_coding	chromosome	rhomboid domain containing 3 [Source:MGI Symbol;Acc:MGI:2444684]	ENSMUST00000101610	Rhbdd3	279766
ENSMUSG00000104272	4.926059982352586	-0.005643665374002764	0.1181807378188598	0.7852530860931763	NA	9	100585266	100586322	1057	+	Gm38297	TEC	chromosome	predicted gene, 38297 [Source:MGI Symbol;Acc:MGI:5611525]	ENSMUST00000195122	Gm38297	"NA"
ENSMUSG00000051074	24.291688311617047	-0.010453238025566518	0.10167910338504937	0.785255817048645	0.9322143508348647	9	98444282	98445664	1383	-	4930579K19Rik	lncRNA	chromosome	RIKEN cDNA 4930579K19 gene [Source:MGI Symbol;Acc:MGI:1923131]	ENSMUST00000194714	4930579K19Rik	75881
ENSMUSG00000097111	2.265108364192116	-0.0049200048161681794	0.12191781007843275	0.7853106645499445	NA	9	56165174	56175064	9891	+	Peak1os	lncRNA	chromosome	pseudopodium-enriched atypical kinase 1, opposite strand [Source:MGI Symbol;Acc:MGI:5477083]	ENSMUST00000181444	Peak1os	"NA"
ENSMUSG00000028796	2147.564239250405	0.013819589497555587	0.08485960172955272	0.7853400452659767	0.9322558934932773	4	128548495	128646674	98180	+	Phc2	protein_coding	chromosome	polyhomeotic 2 [Source:MGI Symbol;Acc:MGI:1860454]	ENSMUST00000030588	Phc2	54383
ENSMUSG00000053414	1822.9842168823043	0.012555930679776535	0.09353114391638002	0.7855371766487393	0.9323607224119222	16	90182901	90296441	113541	+	Hunk	protein_coding	chromosome	hormonally upregulated Neu-associated kinase [Source:MGI Symbol;Acc:MGI:1347352]	ENSMUST00000065856	Hunk	26559
ENSMUSG00000115026	29.14131584268049	0.009423716161602267	0.10479042780856061	0.7855399533987939	0.9323607224119222	6	39184002	39184545	544	+	Gm49041	lncRNA	chromosome	predicted gene, 49041 [Source:MGI Symbol;Acc:MGI:6118414]	ENSMUST00000227758	Gm49041	"NA"
ENSMUSG00000111107	2.971625259499363	0.004973791724370714	0.12158758802632777	0.7855802448432889	NA	9	41530288	41532599	2312	+	Gm48737	TEC	chromosome	predicted gene, 48737 [Source:MGI Symbol;Acc:MGI:6098402]	ENSMUST00000216975	Gm48737	"NA"
ENSMUSG00000068335	353.00310663410545	0.013691970335077006	0.0859594525276593	0.7856555842904732	0.9323607224119222	6	83007915	83010452	2538	-	Dok1	protein_coding	chromosome	docking protein 1 [Source:MGI Symbol;Acc:MGI:893587]	ENSMUST00000089651	Dok1	13448
ENSMUSG00000035181	4698.978071640758	0.013890761628921076	0.08375956216936079	0.7856707805578675	0.9323607224119222	12	51922654	52018104	95451	-	Heatr5a	protein_coding	chromosome	HEAT repeat containing 5A [Source:MGI Symbol;Acc:MGI:2444133]	ENSMUST00000040583	Heatr5a	320487
ENSMUSG00000114092	11.401373869756993	-0.0053465851929483735	0.11960307405259878	0.7856745543598961	0.9323607224119222	13	63941920	63943242	1323	+	Gm47418	lncRNA	chromosome	predicted gene, 47418 [Source:MGI Symbol;Acc:MGI:6096357]	ENSMUST00000222072	Gm47418	"NA"
ENSMUSG00000079657	12.59423470373513	0.007986012701518495	0.10909609937904852	0.7858138062805096	0.9324675328646644	17	24746215	24753184	6970	-	Rab26	protein_coding	chromosome	RAB26, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2443284]	ENSMUST00000176533	Rab26	328778
ENSMUSG00000027443	0.33064067281492693	-0.0018701656291630296	0.13915442747752987	0.7858748593990437	NA	2	148631281	148635466	4186	+	Cst12	protein_coding	chromosome	cystatin 12 [Source:MGI Symbol;Acc:MGI:1916612]	ENSMUST00000168443	Cst12	69362
ENSMUSG00000027935	295.07470861194935	-0.013430662440567058	0.08806026111835047	0.7859307534342754	0.9325090235319533	3	90121002	90133692	12691	+	Rab13	protein_coding	chromosome	RAB13, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1927232]	ENSMUST00000065418	Rab13	68328
ENSMUSG00000085774	2.485273324051317	0.004758223744041158	0.12272507240965753	0.7859655835192132	NA	4	140989073	140993327	4255	-	Gm13055	lncRNA	chromosome	predicted gene 13055 [Source:MGI Symbol;Acc:MGI:3649999]	ENSMUST00000127875	Gm13055	"NA"
ENSMUSG00000055811	1.0430169925806272	-0.003166238167672702	0.13175191394050362	0.7859714103086585	NA	16	88302695	88303866	1172	-	Cldn17	protein_coding	chromosome	claudin 17 [Source:MGI Symbol;Acc:MGI:2652030]	ENSMUST00000069549	Cldn17	239931
ENSMUSG00000080928	9.84174092354432	0.007813999705913614	0.10962195805984559	0.7859828624072647	0.9325090235319533	16	31810071	31810686	616	-	Hmgb1-ps6	processed_pseudogene	chromosome	high mobility group box 1, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3776507]	ENSMUST00000119503	Hmgb1-ps6	"NA"
ENSMUSG00000102235	9.464888856846796	0.007080902871251626	0.11209762201269391	0.7859975778050663	0.9325090235319533	1	79597239	79598751	1513	-	Gm37886	TEC	chromosome	predicted gene, 37886 [Source:MGI Symbol;Acc:MGI:5611114]	ENSMUST00000195349	Gm37886	"NA"
ENSMUSG00000085532	3.1546710131195956	0.004196809504944837	0.12592405127321238	0.7860089037382005	NA	11	63064740	63079280	14541	+	B430319H21Rik	lncRNA	chromosome	RIKEN cDNA B430319H21 gene [Source:MGI Symbol;Acc:MGI:1925099]	ENSMUST00000123420	B430319H21Rik	"NA"
ENSMUSG00000003299	1007.6186973973583	-0.014158585496721514	0.07418243089278109	0.7860457631155799	0.9325090235319533	9	20914034	20920135	6102	+	Mrpl4	protein_coding	chromosome	mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]	ENSMUST00000003386	Mrpl4	66163
ENSMUSG00000059108	23.66562683000107	0.006582740425916529	0.11394807134262339	0.7861600539325928	0.9325385296311991	7	140595612	140597837	2226	-	Ifitm6	protein_coding	chromosome	interferon induced transmembrane protein 6 [Source:MGI Symbol;Acc:MGI:2686976]	ENSMUST00000211330	Ifitm6	213002
ENSMUSG00000104943	37.22965117401941	-0.01010581578335064	0.10262879753694633	0.7861691337999911	0.9325385296311991	3	100404745	100407441	2697	+	Gm42868	lncRNA	chromosome	predicted gene 42868 [Source:MGI Symbol;Acc:MGI:5663005]	ENSMUST00000199168	Gm42868	"NA"
ENSMUSG00000102491	0.3277348422581184	-0.0018641397239116749	0.13917533986916375	0.7862238014304948	NA	1	55999563	55999915	353	-	Gm36986	TEC	chromosome	predicted gene, 36986 [Source:MGI Symbol;Acc:MGI:5610214]	ENSMUST00000195320	Gm36986	"NA"
ENSMUSG00000052085	935.7955782091102	-0.012180849511443603	0.09509846166295251	0.7862335414262478	0.9325565088264848	19	24976898	25179796	202899	+	Dock8	protein_coding	chromosome	dedicator of cytokinesis 8 [Source:MGI Symbol;Acc:MGI:1921396]	ENSMUST00000025831	Dock8	76088
ENSMUSG00000063556	15.26658675248285	-0.003699401763922887	0.12873907539217466	0.7864243580495595	0.9326561549656204	14	77489287	77489754	468	-	Gm10132	processed_pseudogene	chromosome	predicted gene 10132 [Source:MGI Symbol;Acc:MGI:3704449]	ENSMUST00000099431	Gm10132	"NA"
ENSMUSG00000021361	2218.3380624744536	0.014131785133395601	0.07728038887529631	0.7864326144267042	0.9326561549656204	13	41169768	41176062	6295	+	Tmem14c	protein_coding	chromosome	transmembrane protein 14C [Source:MGI Symbol;Acc:MGI:1913404]	ENSMUST00000021790	Tmem14c	66154
ENSMUSG00000084098	3.4346182823261424	-0.005257166995699449	0.11995644718991712	0.7864633365633004	NA	2	23125248	23125751	504	+	Gm13422	processed_pseudogene	chromosome	predicted gene 13422 [Source:MGI Symbol;Acc:MGI:3650167]	ENSMUST00000118834	Gm13422	"NA"
ENSMUSG00000011306	706.0927578418659	-0.013247992513675576	0.08915701120457707	0.7864653195846877	0.9326561549656204	8	70495463	70524997	29535	+	Sugp1	protein_coding	chromosome	SURP and G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1917866]	ENSMUST00000011450	Sugp1	70616
ENSMUSG00000106553	17.62854539193024	0.008536917592612572	0.10730982397946673	0.7865322651905111	0.9326771318500957	3	58434351	58435542	1192	+	6720482G16Rik	TEC	chromosome	RIKEN cDNA 6720482G16 gene [Source:MGI Symbol;Acc:MGI:1925148]	ENSMUST00000199552	6720482G16Rik	"NA"
